room_id,host_id,room_type,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,description,latitude,longitude,listed
14814794,92598872,Private room,København,0,0,2,1,93,1,"Room in Østerbro, with view of entire city.",55.713748,12.559255,4/07/2019
13843102,20529519,Entire home/apt,Herning,0,0,3,2,77,1,"Eget hus 100 kvm. med atmosfære tæt på alt, roligt",56.144824,8.987854,4/07/2019
17364239,20482441,Entire home/apt,Gentofte,0,0,6,3,698,2,English house with private beach,55.741186,12.582694,4/07/2019
13322529,9200485,Private room,Aarhus,1,0,2,1,23,1,Lovely room with balcony,56.178761,10.165604,4/07/2019
11195769,9185054,Private room,Aalborg,1,0,1,1,56,1,Creative and Cozy home in Allborg,57.049091,9.915297,4/07/2019
7475418,9178995,Entire home/apt,Helsingør,1,0,6,3,116,1,2 story house with romantic garden,55.989655,12.538499,4/07/2019
17889476,20384012,Entire home/apt,Aarhus,0,0,4,3,93,1,"House close to centre, shopping and nature",56.177977,10.185714,4/07/2019
14777851,92230493,Entire home/apt,Fredensborg,0,0,4,2,186,1,Beautiful home near the beach and Louisiana.,55.967155,12.538499,4/07/2019
18661891,20098538,Entire home/apt,Skanderborg,0,0,3,1,34,1,Hyggelig lejlighed tæt på banegård,56.039722,9.914429,4/07/2019
17638089,19922925,Private room,København,0,0,1,1,27,1,Spacious and cozy room in Copenhagen,55.655444,12.509659,4/07/2019
3849363,19845574,Entire home/apt,Syddjurs,0,0,4,2,77,1,Sommerhus m badeland og wellness,56.417312,10.587991,4/07/2019
3840862,19789380,Private room,Næstved,0,0,2,1,77,1,"Fine room, incl bath",55.243655,11.760753,4/07/2019
12577440,8292271,Entire home/apt,København,1,0,3,1,121,1,"New Yorker Apartment in Ørestad,CPH",55.630736,12.574043,4/07/2019
18422413,8171565,Entire home/apt,København,1,0,5,2,133,1,Skøn stor lejlighed tæt på Centrum og strand,55.657308,12.609794,4/07/2019
16684303,7983617,Entire home/apt,København,1,0,3,1,124,1,Ideally Located Apartment,55.671017,12.563156,4/07/2019
5281661,19085736,Entire home/apt,Aarhus,0,0,2,1,73,1,"Weird, nice, warm - 79m2 in Århus C",56.145888,10.20041,4/07/2019
3523733,7829480,Entire home/apt,Syddjurs,1,0,6,3,101,1,Sommerhus med spa på Helgenæs,56.126527,10.524822,4/07/2019
13651561,7779873,Private room,København,1,0,2,1,39,1,Room in the heart of trendy Vesterbro,55.671626,12.544825,4/07/2019
18509997,7473123,Private room,Sønderborg,1,0,3,1,77,1,Helved Skovmølle B&B-Room #2,54.998806,9.960399,4/07/2019
13880122,18710852,Entire home/apt,Assens,0,0,2,1,62,1,Hyggelig lejlighed i centrum,55.26966,9.894938,4/07/2019
13740868,7446426,Entire home/apt,Skanderborg,1,0,6,3,85,1,Cosy familyhouse  surrounded by beautiful nature,56.074411,9.696659,4/07/2019
5710368,7401636,Entire home/apt,Aarhus,1,0,3,1,116,1, Apartment near Center and Harbor ,56.163529,10.216265,4/07/2019
7878172,7381003,Private room,Tønder,1,0,2,1,55,1,Det er en af dobbeltværelserne.,54.976816,8.967382,4/07/2019
16841609,18629290,Entire home/apt,København,0,0,4,2,124,1,Close to the city and the beach,55.667945,12.60101,4/07/2019
16022743,18629280,Entire home/apt,Silkeborg,0,0,3,3,275,1,charming apartment 2bdr,56.281316,9.437451,4/07/2019
16305232,18376236,Entire home/apt,København,0,0,3,2,295,1,Design flat in the inner city,55.673341,12.575735,4/07/2019
3618648,18209939,Entire home/apt,Hjørring,0,0,5,3,140,1,Skønt hus med dejlig have + p.place,57.449784,9.994356,4/07/2019
16753178,6890210,Entire home/apt,Samsø,1,0,4,2,96,1,"New house, fantastic view to Stavns Fjord w kajaks",55.881364,10.627792,4/07/2019
16838895,6804577,Entire home/apt,Odense,1,0,3,1,45,1,Cozy apartment in Odense C,55.387163,10.369201,4/07/2019
10654523,18056726,Private room,Holstebro,0,0,3,1,55,1,Lovely Bed and Breakfast in Idom.,56.335685,8.488885,4/07/2019
17901736,18041530,Private room,Aalborg,0,0,2,1,93,1,Lækker b&b m. morgenmad i Hasseris,57.041776,9.902078,4/07/2019
1241213,6756501,Entire home/apt,København,1,0,4,1,46,1,3 week sublet in Amager,55.658751,12.60344,4/07/2019
1229959,6709280,Entire home/apt,Aarhus,1,0,4,2,175,1,The Stylist,56.155825,10.198149,5/07/2019
9474132,17714967,Entire home/apt,København,0,0,5,3,132,1,Lovely villa with enchanted garden,55.661829,12.523469,5/07/2019
17444641,17660110,Entire home/apt,København,0,0,2,1,128,1,Charming small apartment at perfect location,55.678223,12.57649,5/07/2019
8710953,17600444,Private room,Haderslev,0,0,3,1,77,1,Haderslev Bed and Breakfast,55.185734,9.457911,5/07/2019
16131595,17502011,Entire home/apt,Vejle,0,0,7,3,124,1,Spacious family house in peaceful surroundings,55.709137,9.206459,5/07/2019
10078300,17461879,Entire home/apt,København,0,0,2,1,147,1,Charmerende og rustik 3-værelses i KBH Ø,55.707607,12.580167,5/07/2019
16582905,17453305,Private room,København,0,0,2,1,85,1,"Private light-filled room, close to CPH centrum",55.653423,12.517109,5/07/2019
3450581,17390823,Entire home/apt,København,0,0,6,3,233,1,Cosy Classic villa (apartment),55.666021,12.523016,5/07/2019
12140314,6099478,Entire home/apt,Gribskov,1,0,4,3,124,1,Familievenligt hus &have nær strand,56.116648,12.319908,5/07/2019
3435464,17316416,Entire home/apt,Vesthimmerlands,0,0,4,2,156,1,Bondegårdsferie,56.940894,9.24416,5/07/2019
13269317,6002188,Entire home/apt,Aarhus,1,0,2,1,85,1,Dejlig lys lejlighed i Aarhus C,56.152216,10.198072,5/07/2019
3431445,17254602,Entire home/apt,Vesthimmerlands,0,0,6,2,93,1,Summercabin close to Gatten Golf,56.765142,9.223588,5/07/2019
17596105,17185952,Entire home/apt,København,0,0,4,2,202,1,Unique 220m2 loft apartment in heart of CPH,55.679013,12.56866,5/07/2019
18726378,17151639,Entire home/apt,Aarhus,0,0,4,2,93,1,"Cozy, big apartment close to forest, sea and city",56.16816,10.218396,5/07/2019
17103817,5876940,Entire home/apt,København,1,0,5,3,287,1,Amazing apartment in wonderful CPH (Østerbro),55.697783,12.582999,5/07/2019
15260047,17090700,Entire home/apt,København,0,0,2,1,122,1,Skøn og eksklusiv penthouselejlighed for par,55.662276,12.572784,5/07/2019
1227485,5793471,Private room,Aarhus,1,0,2,1,38,1,Stay with Us Only 20min from Aarhus,56.264689,10.268354,5/07/2019
3355861,16935325,Entire home/apt,Odense,0,0,5,3,77,1,Super nice townhouse on two floors,55.362058,10.474023,5/07/2019
3626504,16932903,Entire home/apt,Roskilde,0,0,6,1,156,1,Our family house in Roskilde.,55.660788,12.149439,5/07/2019
3361065,5639644,Entire home/apt,Dragør,1,0,12,4,155,1,"Family house, 4 bedrooms. Charming old town Dragør",55.584947,12.642361,5/07/2019
16989256,88712408,Entire home/apt,København,0,0,4,2,77,1,"Cosy apartment, quiet neighbourhood, close to city",55.712091,12.522988,5/07/2019
13908628,16668519,Entire home/apt,Hørsholm,0,0,3,1,64,1,"Nice, warm and comfy apartment",55.887047,12.502677,5/07/2019
16959372,5341780,Entire home/apt,København,1,0,4,1,185,1,NORDIC HOME IN CENTRAL CPH,55.68412,12.567231,5/07/2019
18694170,16537848,Private room,København,0,0,2,1,45,1,Bright room in a homely Vesterbro-apartment,55.668906,12.546403,5/07/2019
14398335,88497216,Entire home/apt,Gribskov,0,0,7,3,84,1,"Skøn sommervilla, i smuk stor have i skøn stilhed",56.091521,12.155011,5/07/2019
9182404,5047474,Entire home/apt,Odsherred,1,0,6,4,93,1,Summerhouse 300M from THE beach,55.913476,11.534821,5/07/2019
18020408,16245726,Entire home/apt,Gribskov,0,0,5,3,116,1,"SKØNT feriehus, kun 200 meter fra havet",56.127459,12.286864,5/07/2019
3199666,16214979,Entire home/apt,Aarhus,0,0,5,3,108,1,Lovely home close to Århus,56.259336,10.335294,5/07/2019
17564036,16173229,Entire home/apt,Syddjurs,0,0,8,4,147,1,Panorama - House of Nature,56.1973,10.519733,5/07/2019
18504292,4890459,Entire home/apt,Aarhus,1,0,5,2,76,1,Paradis for familier midt i Århus med have,56.147176,10.197135,5/07/2019
14366457,88120666,Entire home/apt,Frederikshavn,0,0,6,3,143,1,Sommerhus ved Bratten Strand,57.51205,10.463079,5/07/2019
18698390,87949459,Private room,Sønderborg,0,0,1,1,31,1,"Lyst, hyggeligt værelse med udsigt udlejes.",54.910589,9.801265,5/07/2019
879641,4651724,Entire home/apt,Syddjurs,1,0,8,3,133,1,Holiday Cabin for 8 people - Ronde,56.298274,10.435859,5/07/2019
18191280,4473156,Private room,København,1,0,3,0,77,1,Large room between airport and centre,55.657208,12.602559,5/07/2019
16024934,87652052,Entire home/apt,Struer,0,0,5,2,37,1,"Skønt hus i Struer, med stor privat have",56.48399,8.602954,5/07/2019
3072092,15634727,Entire home/apt,Vesthimmerlands,0,0,5,4,466,1,Hus udlejes i Aars,56.809016,9.505196,5/07/2019
829269,4346387,Entire home/apt,Syddjurs,1,0,8,3,163,1,Apartment No. 5,56.294104,10.400031,5/07/2019
822520,4319456,Entire home/apt,Herning,1,0,6,2,186,1,Apartment for 6 guests near Herning,56.015551,8.903947,5/07/2019
5250351,15483184,Entire home/apt,København,0,0,6,3,124,1,Charmerende lejlighed - Amagerbro!,55.66725,12.595721,5/07/2019
8787678,15256467,Entire home/apt,København,0,0,2,1,62,1,Lys lejlighed tæt på metro,55.662655,12.607722,5/07/2019
15541705,3816533,Entire home/apt,København,1,0,4,2,387,1,Charming townhouse in central Copenhagen,55.666777,12.537337,5/07/2019
15467712,15045998,Private room,Gribskov,0,0,5,1,155,1,Golf Room 4 v/ Gilleleje Golfklub,56.085574,12.366152,5/07/2019
4870728,3788471,Entire home/apt,København,1,0,4,2,206,1,Stor lejlighed tæt på centrum ,55.664661,12.582565,5/07/2019
2946581,15042866,Entire home/apt,Ringkøbing-Skjern,0,0,8,3,155,1,Naturferie med fiskemuligheder,55.814186,8.227563,5/07/2019
17230644,3755418,Entire home/apt,Aarhus,1,0,2,1,56,1,Lovely Apartment with Coffee & Bikes,56.171955,10.212383,5/07/2019
16538657,14876435,Entire home/apt,Lyngby-Taarbæk,0,0,5,2,62,1,Apartment by DTU or close to transport to city,55.777006,12.522523,5/07/2019
18624969,14845954,Entire home/apt,København,0,0,2,1,69,1,"Bright apartment, 15 min. from central Copenhagen",55.684229,12.487972,5/07/2019
13695241,3518119,Entire home/apt,København,1,0,5,4,248,1,Very close to the centre of cph & ideal for family,55.688071,12.486902,5/07/2019
17904595,14726742,Entire home/apt,Aalborg,0,0,8,4,140,1,Lys og rummelig murermestervilla tæt på Aalborg C,57.036785,9.945454,5/07/2019
12323705,14586976,Private room,Aarhus,0,0,1,1,22,1,Room in a dorm - sharing kitchen an,56.158589,10.202518,5/07/2019
13698200,3288136,Entire home/apt,Skanderborg,1,0,5,3,82,1,Charming house with romantic garden,56.165578,9.96004,5/07/2019
10955118,3260867,Entire home/apt,København,1,0,4,1,85,1,Great apartment close to Central Copenhagen,55.65727,12.536927,5/07/2019
13327699,14450206,Entire home/apt,Viborg,0,0,4,2,67,1,Central og hyggelig lejlighed :-),56.447111,9.398744,5/07/2019
15427909,2836007,Entire home/apt,Helsingør,1,0,3,1,93,1,Patricia og med udsigt til slottet,56.043257,12.602094,5/07/2019
5585405,2773807,Entire home/apt,Kalundborg,1,0,4,2,116,1,The Beachhouse 5 m to the beach,55.756302,11.348007,5/07/2019
17221279,13965491,Entire home/apt,Norddjurs,0,0,7,4,124,1,Dejligt hus tæt på skov og strand,56.400758,10.878863,5/07/2019
18445865,13853935,Entire home/apt,København,0,0,3,3,54,1,Balcony Apartment - In the Heart of Copenhagen,55.67001,12.550589,5/07/2019
18317772,2510338,Private room,Aarhus,1,0,2,1,31,1,"Large, light downtown apt. w/ balcony",56.142226,10.193761,5/07/2019
7472939,2426729,Entire home/apt,Haderslev,1,0,4,2,74,1,Charming House 200 m from the sea,55.191022,9.579731,5/07/2019
16410108,13582106,Private room,Odense,0,0,3,1,28,1,Cozy room in the center of Odense,55.401709,10.405928,5/07/2019
17901290,2214455,Entire home/apt,København,1,0,5,4,279,1,244 sq. m. design apt. in historic center of CPH,55.671598,12.57793,5/07/2019
14180988,2145741,Entire home/apt,Tønder,1,0,7,3,115,1,Arrilds Bedste sommerhus,55.158663,8.960145,5/07/2019
18833655,13394671,Entire home/apt,Aarhus,0,0,6,4,132,1,Big cosy family apartment,56.140206,10.193607,5/07/2019
17185437,13386010,Private room,Aarhus,0,0,1,1,46,1,Skønne værelser midt i Aarhus C,56.155037,10.197936,5/07/2019
727486,2074087,Entire home/apt,Gribskov,1,0,9,4,186,1,Romantic Summer House in Tisvildele,56.054062,12.078544,5/07/2019
18728797,13268358,Entire home/apt,København,0,0,5,3,163,1,Copenhagen townhouse with garden,55.653866,12.519665,5/07/2019
18645856,85146729,Entire home/apt,København,0,0,2,1,64,1,Studioapartment with big balcony,55.65496,12.598208,5/07/2019
18049805,13018698,Entire home/apt,Gentofte,0,0,6,3,116,1,Modern Apartment 15 min from Copenhagen downtown,55.7448,12.557675,5/07/2019
18852572,12977519,Entire home/apt,København,0,0,4,2,93,1,Urban oasis: A personal flat close to everything,55.653696,12.536261,5/07/2019
18808055,12916860,Entire home/apt,Bornholm,0,0,8,3,156,1,150 beautiful m2 with nature plot & private forest,55.219298,14.847731,5/07/2019
16895731,12854882,Entire home/apt,København,0,0,4,2,116,1,New and cosy apartment in Copenhagen Valby,55.663257,12.512644,5/07/2019
7839796,1551931,Entire home/apt,Gribskov,1,0,6,3,93,1,Fantastisk gammelt bondehus,56.014857,12.061659,5/07/2019
1664593,1386103,Shared room,København,1,0,4,1,102,1,2 Room available  Fantastic  CPH.Dk,55.660497,12.604627,5/07/2019
3965741,1386103,Private room,København,1,0,2,1,100,1,A night in Copenhagen Denmark,55.659948,12.604899,5/07/2019
18530061,12043669,Private room,Bornholm,0,0,4,2,124,1,Super fine værelser lige midt i Gudhjem,55.210459,14.970282,5/07/2019
6858023,719654,Entire home/apt,København,1,0,7,3,338,1,Cozy spacious city-house,55.65789,12.519331,6/07/2019
13762795,11932299,Private room,København,0,0,3,1,108,1,Hyggeligt helårshus i skøn koloni,55.632559,12.589786,6/07/2019
10975184,11768550,Private room,Frederiksberg,0,0,2,1,35,1,Private room in charming apartment,55.684307,12.535528,6/07/2019
18504918,83741199,Private room,Aarhus,0,0,2,1,34,1,Quiet room in the heart of Aarhus,56.145454,10.200701,6/07/2019
13992888,83551338,Entire home/apt,Frederiksberg,0,0,4,2,201,1,Unik villalejlighed med beliggenhed i særklasse!,55.684813,12.51686,6/07/2019
15365580,83504733,Private room,Gribskov,0,0,2,1,77,1,Dronningmølle Citybed,56.099753,12.385708,6/07/2019
3631580,212407,Entire home/apt,Sorø,1,0,4,2,124,1,Smukt hus i gammel bondegård fra 1860,55.419598,11.566219,6/07/2019
17930833,11359208,Entire home/apt,Frederikshavn,0,0,6,2,186,1,Lækker bolig - fantastisk udsigt - tæt på strand.,57.331808,10.529943,6/07/2019
2218901,11319483,Entire home/apt,København,0,0,4,2,100,1,Lovely flat in central Copenhagen,55.695006,12.572328,6/07/2019
13964562,83228062,Entire home/apt,Gentofte,0,0,2,1,58,1,Beautiful renovated apartment close to centrum,55.730052,12.520761,6/07/2019
5156405,11155592,Entire home/apt,Aarhus,0,0,6,4,59,1,Modern family friendly villa,56.115416,10.184846,6/07/2019
18771702,11144100,Entire home/apt,Gladsaxe,0,0,5,4,88,1,Family house with big garden close to Copenhagen,55.740222,12.50805,6/07/2019
2176884,11103123,Entire home/apt,Tårnby,0,0,5,3,156,1,Dejligt hus tæt på naturskønt område og byen,55.611513,12.581714,6/07/2019
13950628,83045046,Entire home/apt,Odsherred,0,0,6,3,62,1,Mille,55.958362,11.746731,6/07/2019
17580386,82835408,Private room,Fanø,0,0,1,1,46,1,Lyst værelse i gammelt stråtækt hus,55.440762,8.396393,6/07/2019
8587337,10712963,Entire home/apt,Guldborgsund,0,0,8,4,77,1,Hyggeligt sommerhus i skøn natur -Marielyst Strand,54.649305,11.942334,6/07/2019
18370425,10619891,Private room,København,0,0,2,1,31,1,Cozy room in a great neighborhood.,55.714143,12.573007,6/07/2019
18067760,10524856,Entire home/apt,Vejle,0,0,1,1,70,1,"Værelse A Room 15 m2 without kitchen, Elisesminde",55.736074,9.507149,6/07/2019
2048931,10501938,Entire home/apt,Vordingborg,0,0,4,2,93,1,Retreat house with seaview,55.123106,11.722347,6/07/2019
15836906,82212256,Entire home/apt,Gribskov,0,0,8,4,248,1,Cozy summerhouse for 8 in Tisvilde,56.06185,12.105422,6/07/2019
14458938,82204181,Entire home/apt,Høje Taastrup,0,0,2,1,155,1,Lys lejlighed tæt på station,55.646936,12.261865,6/07/2019
18106710,82105223,Private room,Slagelse,0,0,3,1,93,1,Romantisk overnatning på landet 2,55.292401,11.26471,6/07/2019
14960003,10047893,Private room,Gladsaxe,0,0,2,1,101,1,Private room in a Brand New and Modern Apartment,55.739883,12.494875,6/07/2019
1915556,9934873,Entire home/apt,Fredensborg,0,0,4,2,116,1,Lovely house in the country.,55.90424,12.387006,6/07/2019
18283652,9906819,Private room,Aarhus,0,0,2,1,55,1,Nice room in apartment in center of Aarhus.,56.161153,10.215163,6/07/2019
13855194,81843775,Entire home/apt,Vesthimmerlands,0,0,8,3,70,1,Sommerhus 100 meter fra børnevenlig strand,56.850812,9.215712,6/07/2019
18469215,81809914,Entire home/apt,Horsens,0,0,4,1,93,1,Deluxe Apartment with Garden View - Provstegården,55.953965,9.91954,6/07/2019
18260495,81709764,Entire home/apt,Ringsted,0,0,5,3,46,1,Cosy terrace house,55.513714,11.865563,6/07/2019
13839154,81652393,Entire home/apt,Guldborgsund,0,0,3,2,108,1,Town house with 2 floors and nice private garden,54.707604,11.977524,6/07/2019
1842292,9626710,Private room,Varde,0,0,4,1,58,1,"Dobbeltv. nr.2 eget bad,TV,internet",55.635205,8.608814,6/07/2019
1848616,9626710,Private room,Varde,0,0,3,1,58,1,"Dobbeltv. nr.8 eget bad,TV,internet",55.635729,8.610111,6/07/2019
13820067,81416204,Entire home/apt,Tårnby,0,0,9,4,155,1,Family holiday close to Copenhagen and the sea!,55.607201,12.666195,6/07/2019
13593031,9394081,Entire home/apt,København,0,0,3,1,90,1,Klassisk Københavnerbolig,55.709921,12.576773,6/07/2019
4913754,9386306,Entire home/apt,Hvidovre,0,0,6,3,111,1,Family house close to Copenhagen ,55.634047,12.474652,6/07/2019
18425978,9368105,Entire home/apt,Kolding,0,0,4,3,132,1,Hus tæt på Kolding,55.423145,9.295491,6/07/2019
17441507,9300304,Entire home/apt,København,0,0,3,1,70,1,Cozy apartment in Copenhagen NV,55.713776,12.535827,6/07/2019
13817998,81278678,Entire home/apt,Aarhus,0,0,4,3,116,1,Modern house - perfect location close to Aarhus,56.065184,10.152645,6/07/2019
18749221,81087387,Private room,Aarhus,0,0,2,1,42,1,Charming apartment in Aarhus N,56.176883,10.202507,6/07/2019
13764794,80727571,Entire home/apt,Kalundborg,0,0,12,10,22,1,Super hyggelig  tidligere kro.,55.665991,11.230309,6/07/2019
18530854,8533757,Entire home/apt,Bornholm,0,0,2,1,101,1,Bo 1. Række til vandet i Gudhjem,55.213707,14.965738,6/07/2019
13711247,80063676,Entire home/apt,Esbjerg,0,0,6,3,62,1,En hyggelig og charmerende lejlighed på Mandø,55.276284,8.538004,6/07/2019
13822565,7885686,Private room,Aalborg,0,0,2,1,64,1,Vestvendt værelse på 1. sal i gl. skole,56.986777,9.776665,6/07/2019
13822986,7885686,Private room,Aalborg,0,0,2,1,64,1,Østvendt værelse på 1. sal i hyggelig gl. skole,56.986423,9.777461,6/07/2019
15565832,7878007,Entire home/apt,Stevns,0,0,6,3,140,1,"Great house in good shape, close by the sea...",55.420307,12.235356,6/07/2019
13696476,79852976,Entire home/apt,Bornholm,0,0,6,1,152,1,"Solkrogen, Bådstadvej 2 med egen strand",55.232479,14.878654,6/07/2019
18606035,79775923,Private room,København,0,0,2,1,70,1,"Big, light room in the trendiest street of CPH",55.690865,12.562917,6/07/2019
16501706,7711563,Entire home/apt,Thisted,0,0,10,10,295,1,Feriebolig tæt på nationalpark Thy,56.82123,8.450644,6/07/2019
2991565,7593887,Entire home/apt,Rødovre,0,0,4,4,147,1,TOTALLY RENOVATED COZY TOWN HOUSE,55.670931,12.459342,6/07/2019
18410913,7491772,Entire home/apt,København,0,0,4,2,147,1,"Charming, centrally located flat w. french balcony",55.693965,12.553116,6/07/2019
